user_id,signup_date,plan_type,country,industry,acquisition_channel,signup_date_clean
4132,05-12-2024,paid,IN,Healthcare,facebook,2024-12-05
4133,2024-02-06,paid,IN,Healthcare,organic,2024-02-06
4134,2024-10-27,free,IN,Finance,google,2024-10-27
4135,2024-10-19,paid,GB,Education,google,2024-10-19
4136,2024-05-11,paid,IN,Healthcare,google,2024-05-11
4137,11/13/2024,free,AU,Manufacturing,google,2024-11-13
4138,2024-12-04,paid,IN,Manufacturing,google,2024-12-04
4139,2024-03-08,paid,JP,Finance,facebook,2024-03-08
4140,2024-02-21,free,FR,Retail,referral,2024-02-21
4141,2024-02-23,paid,US,Healthcare,referral,2024-02-23
4142,2024-01-03,paid,AU,Healthcare,facebook,2024-01-03
4143,2024-03-24,paid,GB,Tech,facebook,2024-03-24
4144,2024-11-22,paid,FR,Retail,linkedin,2024-11-22
4145,2024-09-08,free,GB,Healthcare,referral,2024-09-08
4146,2024-09-26,free,FR,Education,google,2024-09-26
4147,2024-05-28,paid,CA,Finance,facebook,2024-05-28
4148,2024-04-12,paid,DE,Tech,google,2024-04-12
4149,2024-10-21,paid,GB,Tech,referral,2024-10-21
4150,,paid,CA,Retail,organic,
4151,2024-05-17,free,AU,Manufacturing,organic,2024-05-17
4152,01/02/2024,paid,AU,Tech,facebook,2024-01-02
4153,2024-03-02,free,AU,Manufacturing,linkedin,2024-03-02
4154,2024-07-24,paid,AU,Tech,google,2024-07-24
4155,2024-08-18,paid,CA,Education,facebook,2024-08-18
4156,24-09-2024,paid,AU,Manufacturing,linkedin,2024-09-24
4157,2024-03-29,free,AU,Retail,google,2024-03-29
4158,,paid,FR,Finance,referral,
4159,07/31/2024,paid,CA,Manufacturing,organic,2024-07-31
4160,,paid,DE,Education,linkedin,
4161,2024-02-24,paid,CA,Tech,google,2024-02-24
4162,2024-09-19,paid,US,Finance,facebook,2024-09-19
4163,2024-04-13,paid,JP,Tech,google,2024-04-13
4164,04/29/2024,free,US,Tech,facebook,2024-04-29
4165,11-01-2024,free,DE,Manufacturing,organic,2024-01-11
4166,2024-05-17,paid,FR,Tech,organic,2024-05-17
4167,2024-12-21,free,FR,Tech,google,2024-12-21
4168,2024-05-22,free,DE,Manufacturing,google,2024-05-22
4169,2024-11-22,paid,JP,Manufacturing,facebook,2024-11-22
4170,03/10/2024,free,DE,Healthcare,facebook,2024-03-10
4171,2024-04-17,free,CA,Education,linkedin,2024-04-17
4172,2024-01-22,paid,JP,Education,linkedin,2024-01-22
4173,17-09-2024,free,FR,Finance,linkedin,2024-09-17
4174,2024-11-23,paid,IN,Healthcare,google,2024-11-23
4175,,free,JP,Finance,linkedin,
4176,2024-08-09,paid,FR,Healthcare,google,2024-08-09
4177,01/23/2024,paid,JP,Finance,organic,2024-01-23
4178,2024-03-12,free,FR,Tech,referral,2024-03-12
4179,2024-06-08,paid,JP,Tech,organic,2024-06-08
4180,2024-05-26,paid,AU,Education,google,2024-05-26
4181,2024-02-04,paid,JP,Tech,google,2024-02-04
4182,2024-03-22,free,DE,Tech,referral,2024-03-22
4183,2024-11-24,paid,FR,Education,facebook,2024-11-24
4184,2024-03-22,free,GB,Retail,facebook,2024-03-22
4185,,paid,FR,Finance,facebook,
4186,2024-05-23,paid,DE,Healthcare,linkedin,2024-05-23
4187,2024-04-17,free,JP,Education,facebook,2024-04-17
4188,,free,JP,Retail,linkedin,
4189,2024-12-14,free,CA,Tech,linkedin,2024-12-14
4190,2024-03-17,paid,CA,Tech,facebook,2024-03-17
4191,2024-10-15,free,GB,Tech,facebook,2024-10-15
4192,2024-04-30,free,DE,Finance,unknown,2024-04-30
4193,2024-08-18,free,GB,Healthcare,referral,2024-08-18
4194,2024-04-26,free,IN,Tech,referral,2024-04-26
4195,2024-08-07,paid,GB,Tech,linkedin,2024-08-07
4196,2024-10-09,paid,DE,Manufacturing,referral,2024-10-09
4197,2024-05-12,paid,AU,Healthcare,linkedin,2024-05-12
4198,2024-04-13,free,AU,Retail,google,2024-04-13
4199,2024-08-24,free,JP,Healthcare,linkedin,2024-08-24
4200,2024-01-30,paid,DE,Healthcare,linkedin,2024-01-30
4201,2024-10-08,paid,GB,Tech,referral,2024-10-08
4202,01/12/2024,paid,GB,Education,google,2024-01-12
4203,2024-05-01,free,GB,Retail,organic,2024-05-01
4204,2024-12-07,paid,DE,Tech,organic,2024-12-07
4205,2024-10-06,paid,GB,Retail,organic,2024-10-06
4206,2024-02-20,free,FR,Healthcare,google,2024-02-20
4207,04-01-2024,free,CA,Finance,facebook,2024-01-04
4208,,free,GB,Healthcare,google,
4209,2024-10-28,free,FR,Manufacturing,referral,2024-10-28
4210,2024-12-27,paid,AU,Manufacturing,linkedin,2024-12-27
4211,20-08-2024,paid,FR,Retail,linkedin,2024-08-20
4212,2024-06-16,free,JP,Tech,referral,2024-06-16
4213,2024-12-19,paid,IN,Tech,referral,2024-12-19
4214,03/28/2024,free,US,Retail,linkedin,2024-03-28
4215,2024-06-23,paid,JP,Education,unknown,2024-06-23
4216,2024-01-17,paid,JP,Education,unknown,2024-01-17
4217,2024-04-23,paid,GB,Finance,facebook,2024-04-23
4218,,free,GB,Tech,facebook,
4219,2024-06-08,free,GB,Tech,facebook,2024-06-08
4220,2024-02-22,paid,DE,Tech,referral,2024-02-22
4221,01-10-2024,paid,DE,Tech,linkedin,2024-10-01
4222,2024-01-20,paid,GB,Manufacturing,unknown,2024-01-20
4223,01/28/2024,paid,US,Tech,linkedin,2024-01-28
4224,2024-08-06,paid,CA,Retail,linkedin,2024-08-06
4225,13-01-2024,paid,DE,Healthcare,google,2024-01-13
4226,06/01/2024,free,AU,Education,google,2024-06-01
4227,2024-09-02,free,GB,Tech,organic,2024-09-02
4228,2024-09-12,free,GB,Healthcare,google,2024-09-12
4229,2024-12-08,free,IN,Retail,facebook,2024-12-08
4230,2024-10-13,free,DE,Retail,facebook,2024-10-13
4231,2024-02-15,paid,GB,Manufacturing,facebook,2024-02-15
4232,2024-04-26,paid,AU,Tech,facebook,2024-04-26
4233,2024-10-08,free,GB,Retail,organic,2024-10-08
4234,2024-07-18,free,CA,Healthcare,facebook,2024-07-18
4235,07/15/2024,paid,AU,Education,referral,2024-07-15
4236,2024-06-25,paid,GB,Finance,referral,2024-06-25
4237,2024-11-17,free,DE,Tech,referral,2024-11-17
4238,2024-01-02,free,GB,Tech,google,2024-01-02
4239,2024-02-18,paid,CA,Manufacturing,linkedin,2024-02-18
4240,06/02/2024,paid,IN,Tech,organic,2024-06-02
4241,2024-12-27,free,CA,Healthcare,referral,2024-12-27
4242,2024-08-18,free,FR,Healthcare,referral,2024-08-18
4243,2024-03-05,free,JP,Finance,facebook,2024-03-05
4244,01/15/2024,paid,GB,Healthcare,referral,2024-01-15
4245,,paid,IN,Finance,facebook,
4246,2024-02-29,paid,GB,Manufacturing,facebook,2024-02-29
4247,2024-11-03,paid,GB,Tech,linkedin,2024-11-03
4248,2024-01-01,paid,DE,Tech,unknown,2024-01-01
4249,2024-01-17,free,CA,Finance,google,2024-01-17
4250,2024-04-22,free,DE,Education,facebook,2024-04-22
4251,2024-04-16,free,AU,Manufacturing,facebook,2024-04-16
4252,2024-11-12,paid,US,Retail,linkedin,2024-11-12
4253,2024-03-17,paid,GB,Manufacturing,facebook,2024-03-17
4254,2024-01-14,paid,US,Tech,organic,2024-01-14
4255,21-07-2024,paid,IN,Manufacturing,google,2024-07-21
4256,07/11/2024,paid,FR,Finance,organic,2024-07-11
4257,2024-03-06,paid,GB,Education,referral,2024-03-06
4258,07/14/2024,paid,US,Manufacturing,google,2024-07-14
4259,2024-11-23,paid,AU,Healthcare,unknown,2024-11-23
4260,2024-06-01,paid,JP,Tech,referral,2024-06-01
4261,2024-06-20,free,FR,Manufacturing,facebook,2024-06-20
4262,2024-12-15,paid,FR,Manufacturing,linkedin,2024-12-15
4263,2024-10-01,free,IN,Education,organic,2024-10-01
4264,03-05-2024,paid,DE,Education,referral,2024-05-03
4265,2024-12-22,paid,FR,Education,facebook,2024-12-22
4266,2024-03-17,paid,FR,Finance,organic,2024-03-17
4267,10/28/2024,free,IN,Healthcare,organic,2024-10-28
4268,,free,CA,Manufacturing,referral,
4269,2024-05-04,paid,IN,Finance,facebook,2024-05-04
4270,2024-01-27,free,JP,Tech,linkedin,2024-01-27
4271,2024-12-22,free,US,Manufacturing,referral,2024-12-22
4272,2024-02-13,paid,AU,Retail,organic,2024-02-13
4273,2024-09-30,free,AU,Healthcare,organic,2024-09-30
4274,2024-02-09,paid,CA,Healthcare,google,2024-02-09
4275,2024-08-04,paid,JP,Healthcare,facebook,2024-08-04
4276,2024-10-07,free,FR,Manufacturing,google,2024-10-07
4277,2024-10-23,free,CA,Manufacturing,linkedin,2024-10-23
4278,2024-04-01,paid,GB,Tech,referral,2024-04-01
4279,,free,JP,Manufacturing,organic,
4280,20-06-2024,paid,IN,Finance,unknown,2024-06-20
4281,,free,DE,Retail,facebook,
4282,2024-02-18,free,DE,Finance,organic,2024-02-18
4283,2024-01-19,paid,IN,Education,google,2024-01-19
4284,2024-03-13,paid,DE,Healthcare,google,2024-03-13
4285,04/15/2024,free,US,Finance,referral,2024-04-15
4286,2024-05-22,free,FR,Healthcare,unknown,2024-05-22
4287,2024-12-06,free,CA,Retail,facebook,2024-12-06
4288,,free,GB,Tech,facebook,
4289,2024-04-16,free,CA,Retail,referral,2024-04-16
4290,2024-04-26,paid,GB,Healthcare,google,2024-04-26
4291,2024-03-22,paid,FR,Manufacturing,google,2024-03-22
4292,2024-06-19,paid,JP,Education,google,2024-06-19
4293,2024-06-01,free,JP,Tech,organic,2024-06-01
4294,2024-09-19,free,CA,Finance,linkedin,2024-09-19
4295,,paid,CA,Finance,google,
4296,2024-08-20,free,FR,Education,linkedin,2024-08-20
4297,2024-10-08,paid,FR,Healthcare,linkedin,2024-10-08
4298,2024-02-17,paid,AU,Finance,facebook,2024-02-17
4299,2024-06-19,paid,JP,Finance,referral,2024-06-19
4300,2024-07-08,free,GB,Retail,organic,2024-07-08
4301,2024-08-01,paid,AU,Manufacturing,linkedin,2024-08-01
4302,2024-10-24,paid,JP,Healthcare,organic,2024-10-24
4303,2024-07-20,free,GB,Healthcare,facebook,2024-07-20
4304,2024-10-24,paid,JP,Retail,google,2024-10-24
4305,2024-10-22,free,GB,Healthcare,linkedin,2024-10-22
4306,2024-12-28,free,CA,Retail,referral,2024-12-28
4307,2024-08-31,paid,DE,Retail,facebook,2024-08-31
4308,07-10-2024,free,IN,Tech,organic,2024-10-07
4309,2024-10-07,free,US,Education,google,2024-10-07
4310,2024-07-30,free,AU,Retail,organic,2024-07-30
4311,2024-10-29,free,AU,Healthcare,referral,2024-10-29
4312,2024-04-24,free,AU,Retail,linkedin,2024-04-24
4313,2024-09-20,free,DE,Healthcare,referral,2024-09-20
4314,09/11/2024,paid,FR,Manufacturing,organic,2024-09-11
4315,2024-03-26,free,US,Retail,organic,2024-03-26
4316,08/04/2024,free,JP,Tech,referral,2024-08-04
4317,2024-07-16,free,DE,Education,referral,2024-07-16
4318,2024-05-26,paid,FR,Healthcare,referral,2024-05-26
4319,2024-06-14,free,GB,Manufacturing,google,2024-06-14
4320,2024-05-31,free,AU,Education,organic,2024-05-31
4321,2024-03-12,paid,CA,Healthcare,facebook,2024-03-12
4322,2024-10-20,free,IN,Healthcare,google,2024-10-20
4323,2024-11-24,paid,GB,Healthcare,google,2024-11-24
4324,2024-11-13,free,CA,Healthcare,google,2024-11-13
4325,2024-10-08,free,IN,Healthcare,facebook,2024-10-08
4326,2024-07-18,free,JP,Finance,referral,2024-07-18
4327,2024-05-06,free,CA,Retail,organic,2024-05-06
4328,2024-04-28,paid,AU,Finance,linkedin,2024-04-28
4329,2024-09-03,paid,CA,Manufacturing,linkedin,2024-09-03
4330,2024-05-24,paid,GB,Finance,organic,2024-05-24
4331,02/06/2024,free,US,Finance,facebook,2024-02-06
4332,08-05-2024,paid,JP,Healthcare,linkedin,2024-05-08
4333,2024-10-23,free,CA,Healthcare,google,2024-10-23
4335,10/14/2024,paid,AU,Healthcare,organic,2024-10-14
4336,05-10-2024,free,JP,Education,google,2024-10-05
4337,2024-05-06,free,FR,Retail,linkedin,2024-05-06
4338,2024-06-17,free,JP,Healthcare,organic,2024-06-17
4339,2024-04-11,paid,JP,Finance,unknown,2024-04-11
4340,2024-02-19,free,FR,Manufacturing,facebook,2024-02-19
4341,2024-07-14,paid,CA,Finance,organic,2024-07-14
4342,2024-02-14,free,IN,Finance,facebook,2024-02-14
4343,2024-12-15,free,AU,Retail,google,2024-12-15
4344,2024-08-25,free,CA,Finance,unknown,2024-08-25
4345,2024-09-23,paid,DE,Finance,organic,2024-09-23
4346,2024-09-30,paid,DE,Education,referral,2024-09-30
4347,2024-12-22,free,CA,Retail,referral,2024-12-22
4348,2024-09-18,paid,DE,Retail,referral,2024-09-18
4349,2024-05-02,free,IN,Finance,referral,2024-05-02
4350,10-11-2024,paid,FR,Retail,referral,2024-11-10
4351,2024-05-26,free,CA,Manufacturing,facebook,2024-05-26
4352,2024-01-25,paid,AU,Manufacturing,organic,2024-01-25
4353,2024-07-29,free,FR,Finance,google,2024-07-29
4354,2024-10-07,free,AU,Healthcare,referral,2024-10-07
4355,2024-12-01,free,JP,Education,referral,2024-12-01
4356,2024-07-05,free,AU,Retail,google,2024-07-05
4357,2024-10-04,paid,IN,Tech,google,2024-10-04
4358,2024-05-24,free,AU,Tech,referral,2024-05-24
4359,,paid,GB,Healthcare,facebook,
4360,05-12-2024,paid,CA,Tech,google,2024-12-05
4361,03/15/2024,free,FR,Tech,organic,2024-03-15
4362,2024-07-25,paid,JP,Tech,organic,2024-07-25
4363,,free,DE,Manufacturing,facebook,
4364,,paid,FR,Healthcare,linkedin,
4365,02/26/2024,free,IN,Healthcare,facebook,2024-02-26
4366,2024-09-17,free,JP,Manufacturing,referral,2024-09-17
4367,,paid,JP,Retail,linkedin,
4368,02-01-2024,paid,JP,Manufacturing,referral,2024-01-02
4369,2024-01-31,free,JP,Tech,unknown,2024-01-31
4370,2024-03-13,free,US,Retail,organic,2024-03-13
4371,2024-03-03,free,US,Healthcare,google,2024-03-03
4372,2024-10-09,free,AU,Education,referral,2024-10-09
4373,,paid,AU,Healthcare,organic,
4374,02-07-2024,paid,AU,Education,facebook,2024-07-02
4375,,paid,US,Retail,referral,
4376,2024-02-29,free,IN,Tech,organic,2024-02-29
4377,2024-05-06,paid,IN,Finance,google,2024-05-06
4378,14-08-2024,free,US,Healthcare,referral,2024-08-14
4379,2024-08-11,paid,FR,Finance,organic,2024-08-11
4380,2024-01-21,free,JP,Retail,referral,2024-01-21
4381,2024-10-03,paid,IN,Healthcare,google,2024-10-03
4382,30-12-2024,free,GB,Manufacturing,referral,2024-12-30
4383,2024-03-05,free,IN,Tech,referral,2024-03-05
4384,2024-08-28,paid,AU,Finance,organic,2024-08-28
4385,2024-03-06,free,AU,Manufacturing,linkedin,2024-03-06
4386,2024-06-25,free,AU,Manufacturing,referral,2024-06-25
4387,2024-08-25,free,US,Healthcare,linkedin,2024-08-25
4388,2024-12-04,paid,JP,Education,unknown,2024-12-04
4389,05/02/2024,free,US,Finance,facebook,2024-05-02
4390,2024-10-09,paid,JP,Tech,referral,2024-10-09
4391,2024-06-05,paid,GB,Education,linkedin,2024-06-05
4392,01/01/2024,paid,DE,Manufacturing,facebook,2024-01-01
4393,2024-12-19,paid,AU,Tech,organic,2024-12-19
4394,2024-01-25,free,CA,Tech,referral,2024-01-25
4395,2024-05-19,free,FR,Tech,organic,2024-05-19
4396,2024-08-15,paid,GB,Finance,facebook,2024-08-15
4397,2024-06-02,free,GB,Retail,organic,2024-06-02
4398,2024-01-11,paid,JP,Manufacturing,organic,2024-01-11
4399,2024-11-23,paid,JP,Manufacturing,google,2024-11-23
4400,09/12/2024,free,AU,Finance,facebook,2024-09-12
4401,2024-04-04,paid,CA,Finance,organic,2024-04-04
4402,2024-09-19,free,GB,Healthcare,linkedin,2024-09-19
4403,2024-06-06,free,FR,Healthcare,facebook,2024-06-06
4404,2024-06-16,paid,JP,Education,google,2024-06-16
4405,2024-07-15,paid,DE,Manufacturing,referral,2024-07-15
4406,2024-03-25,free,DE,Healthcare,organic,2024-03-25
4407,2024-11-13,paid,US,Finance,linkedin,2024-11-13
4408,04/23/2024,free,US,Education,google,2024-04-23
4409,2024-01-24,free,DE,Healthcare,facebook,2024-01-24
4410,04-04-2024,free,IN,Retail,organic,2024-04-04
4411,2024-09-05,free,FR,Finance,unknown,2024-09-05
4412,,paid,AU,Manufacturing,google,
4413,31-03-2024,free,FR,Education,google,2024-03-31
4414,2024-07-26,free,CA,Tech,linkedin,2024-07-26
4415,03/05/2024,free,AU,Manufacturing,referral,2024-03-05
4416,2024-10-27,paid,DE,Education,referral,2024-10-27
4417,2024-01-24,free,JP,Education,referral,2024-01-24
4418,2024-11-25,free,GB,Healthcare,facebook,2024-11-25
4419,2024-02-13,free,AU,Finance,google,2024-02-13
4420,2024-04-04,paid,FR,Manufacturing,facebook,2024-04-04
4421,04/04/2024,paid,CA,Manufacturing,google,2024-04-04
4422,2024-09-20,paid,DE,Healthcare,unknown,2024-09-20
4423,23-10-2024,free,FR,Retail,linkedin,2024-10-23
4424,,paid,GB,Education,linkedin,
4425,2024-04-21,paid,IN,Healthcare,facebook,2024-04-21
4426,26-08-2024,free,JP,Education,facebook,2024-08-26
4427,2024-05-28,free,FR,Manufacturing,linkedin,2024-05-28
4428,,paid,AU,Retail,organic,
4429,2024-11-10,free,JP,Tech,referral,2024-11-10
4430,2024-09-12,paid,FR,Retail,referral,2024-09-12
4431,,paid,FR,Education,linkedin,
4432,2024-08-02,free,JP,Education,referral,2024-08-02
4433,2024-12-24,free,GB,Healthcare,organic,2024-12-24
4434,2024-11-15,free,IN,Retail,organic,2024-11-15
4435,2024-09-01,paid,GB,Tech,google,2024-09-01
4436,2024-09-01,free,GB,Manufacturing,facebook,2024-09-01
4437,2024-12-16,free,GB,Retail,referral,2024-12-16
4438,07/12/2024,paid,DE,Retail,organic,2024-07-12
4439,2024-07-31,free,DE,Retail,facebook,2024-07-31
4440,2024-11-06,free,CA,Tech,facebook,2024-11-06
4441,2024-06-21,free,US,Healthcare,google,2024-06-21
4442,2024-02-07,paid,AU,Healthcare,facebook,2024-02-07
4443,09/14/2024,free,FR,Retail,facebook,2024-09-14
4444,2024-10-01,free,DE,Healthcare,linkedin,2024-10-01
4445,2024-06-24,paid,IN,Tech,google,2024-06-24
4446,2024-03-12,paid,AU,Manufacturing,google,2024-03-12
4447,07/17/2024,paid,AU,Tech,referral,2024-07-17
4448,2024-08-08,free,FR,Healthcare,facebook,2024-08-08
4449,2024-03-14,paid,DE,Finance,referral,2024-03-14
4450,2024-05-07,paid,AU,Education,organic,2024-05-07
4451,2024-07-16,paid,IN,Healthcare,facebook,2024-07-16
4452,2024-05-30,paid,CA,Retail,organic,2024-05-30
4453,07/07/2024,paid,CA,Manufacturing,linkedin,2024-07-07
4454,03-01-2024,paid,DE,Retail,facebook,2024-01-03
4455,06/19/2024,free,US,Healthcare,referral,2024-06-19
4456,08/17/2024,free,FR,Retail,referral,2024-08-17
4457,2024-06-12,free,CA,Tech,facebook,2024-06-12
4458,05/17/2024,free,US,Finance,referral,2024-05-17
4459,2024-12-02,free,US,Finance,facebook,2024-12-02
4460,2024-04-10,free,AU,Tech,google,2024-04-10
4461,2024-09-09,free,DE,Education,referral,2024-09-09
4462,2024-09-23,paid,IN,Manufacturing,facebook,2024-09-23
4463,2024-11-28,paid,DE,Healthcare,facebook,2024-11-28
4464,2024-03-14,free,FR,Tech,referral,2024-03-14
4465,,paid,JP,Finance,google,
4466,2024-07-21,paid,JP,Finance,referral,2024-07-21
4467,2024-07-27,paid,GB,Education,facebook,2024-07-27
4468,,free,IN,Manufacturing,google,
4469,,free,AU,Manufacturing,organic,
4470,2024-05-29,paid,GB,Retail,linkedin,2024-05-29
4471,2024-10-05,free,DE,Manufacturing,referral,2024-10-05
4472,2024-12-11,free,US,Tech,facebook,2024-12-11
4473,2024-07-26,free,CA,Education,google,2024-07-26
4474,01/05/2024,paid,DE,Tech,google,2024-01-05
4475,08/10/2024,free,JP,Education,organic,2024-08-10
4476,2024-08-02,free,AU,Tech,referral,2024-08-02
4477,2024-03-15,free,IN,Education,unknown,2024-03-15
4478,2024-07-10,free,FR,Education,google,2024-07-10
4479,2024-06-18,paid,IN,Tech,organic,2024-06-18
4480,2024-12-28,free,US,Education,facebook,2024-12-28
4481,2024-09-17,free,FR,Retail,organic,2024-09-17
4482,2024-02-04,free,AU,Healthcare,referral,2024-02-04
4483,07/16/2024,free,DE,Tech,organic,2024-07-16
4484,2024-11-20,free,IN,Healthcare,unknown,2024-11-20
4485,2024-06-12,free,DE,Finance,google,2024-06-12
4486,22-02-2024,paid,FR,Education,google,2024-02-22
4487,2024-02-26,paid,IN,Retail,linkedin,2024-02-26
4488,2024-11-07,free,DE,Education,organic,2024-11-07
4489,2024-09-26,free,JP,Tech,facebook,2024-09-26
4490,2024-08-11,paid,JP,Retail,referral,2024-08-11
4491,21-09-2024,paid,AU,Finance,linkedin,2024-09-21
4492,2024-10-23,free,IN,Healthcare,organic,2024-10-23
4493,08/31/2024,free,CA,Healthcare,unknown,2024-08-31
4494,2024-10-01,paid,DE,Manufacturing,facebook,2024-10-01
4495,2024-10-28,free,JP,Education,linkedin,2024-10-28
4496,05-07-2024,free,US,Healthcare,google,2024-07-05
4497,2024-07-23,paid,US,Tech,referral,2024-07-23
4498,2024-02-04,paid,US,Tech,unknown,2024-02-04
4499,2024-09-05,free,FR,Healthcare,organic,2024-09-05
4500,2024-09-20,paid,US,Retail,facebook,2024-09-20
4501,2024-07-15,free,CA,Manufacturing,google,2024-07-15
4502,2024-11-22,free,GB,Finance,linkedin,2024-11-22
4503,2024-09-22,free,JP,Education,referral,2024-09-22
4504,,free,US,Finance,linkedin,
4505,15-10-2024,free,JP,Healthcare,linkedin,2024-10-15
4506,2024-04-24,free,AU,Tech,facebook,2024-04-24
4507,2024-08-28,free,US,Tech,google,2024-08-28
4508,2024-09-13,paid,DE,Tech,organic,2024-09-13
4509,2024-07-18,free,JP,Education,facebook,2024-07-18
4510,2024-02-12,free,JP,Finance,referral,2024-02-12
4511,2024-03-13,paid,GB,Finance,linkedin,2024-03-13
4512,2024-01-27,paid,US,Tech,referral,2024-01-27
4513,11/12/2024,paid,JP,Education,unknown,2024-11-12
4514,2024-10-25,paid,IN,Tech,facebook,2024-10-25
4515,2024-06-28,paid,GB,Manufacturing,facebook,2024-06-28
4516,2024-11-06,free,GB,Retail,unknown,2024-11-06
4517,2024-05-16,paid,AU,Finance,organic,2024-05-16
4518,24-05-2024,paid,US,Healthcare,linkedin,2024-05-24
4519,2024-04-10,free,JP,Education,facebook,2024-04-10
4520,2024-10-23,free,IN,Healthcare,referral,2024-10-23
4521,,paid,DE,Healthcare,organic,
4522,2024-01-26,free,DE,Healthcare,unknown,2024-01-26
4523,2024-06-17,free,DE,Education,referral,2024-06-17
4524,2024-03-18,free,JP,Finance,linkedin,2024-03-18
4525,2024-10-13,paid,AU,Retail,organic,2024-10-13
4526,2024-11-02,free,JP,Manufacturing,organic,2024-11-02
4527,2024-09-16,paid,FR,Healthcare,organic,2024-09-16
4528,2024-02-25,free,FR,Healthcare,google,2024-02-25
4529,2024-12-29,paid,FR,Tech,unknown,2024-12-29
4530,05/02/2024,free,DE,Education,organic,2024-05-02
4531,2024-09-10,paid,JP,Education,referral,2024-09-10
4532,2024-09-22,paid,GB,Education,referral,2024-09-22
4533,30-10-2024,paid,FR,Retail,linkedin,2024-10-30
4534,2024-01-02,free,US,Education,facebook,2024-01-02
4535,2024-12-06,paid,US,Finance,facebook,2024-12-06
4536,2024-10-28,paid,GB,Retail,google,2024-10-28
4537,09/10/2024,free,GB,Finance,organic,2024-09-10
4538,,free,US,Finance,google,
4539,08/03/2024,paid,DE,Tech,linkedin,2024-08-03
4540,04/12/2024,free,IN,Healthcare,linkedin,2024-04-12
4541,2024-10-28,free,AU,Manufacturing,facebook,2024-10-28
4542,2024-09-23,free,JP,Finance,linkedin,2024-09-23
4543,29-09-2024,free,GB,Healthcare,organic,2024-09-29
4544,2024-05-22,free,AU,Finance,referral,2024-05-22
