user_id,plan_start_date,plan_end_date,churned,mrr,plan_start_clean,plan_end_clean
4387,2024-01-31,09/27/2024,N,0,2024-01-31,2024-09-27
4388,2024-01-14,,N,149,2024-01-14,
4389,2024-01-18,2026-01-07,Y,0,2024-01-18,2026-01-07
4390,2024-01-21,05/20/2024,Y,79,2024-01-21,2024-05-20
4391,2024-01-18,05/17/2024,Y,59,2024-01-18,2024-05-17
4392,2024-01-23,2025-03-18,N,99,2024-01-23,2025-03-18
4393,,,N,149,,
4394,2024-01-13,11/03/2025,N,0,2024-01-13,2025-11-03
4395,2024-01-02,06/25/2025,N,0,2024-01-02,2025-06-25
4396,,05/30/2024,Y,39,,2024-05-30
4397,2024-01-26,,Y,0,2024-01-26,
4398,2024-01-21,07/19/2024,Y,49,2024-01-21,2024-07-19
4399,2024-01-15,,N,49,2024-01-15,
4400,2024-01-21,,Y,0,2024-01-21,
4401,2024-01-04,2025-03-29,Y,29,2024-01-04,2025-03-29
4402,2024-01-27,2024-06-25,N,0,2024-01-27,2024-06-25
4403,2024-01-25,2025-07-18,Y,0,2024-01-25,2025-07-18
4404,2024-01-07,2025-05-01,N,49,2024-01-07,2025-05-01
4405,2024-01-24,,N,29,2024-01-24,
4406,2024-01-06,05/30/2025,N,0,2024-01-06,2025-05-30
4407,2024-01-11,,N,79,2024-01-11,
4408,2024-01-31,,N,0,2024-01-31,
4409,2024-01-11,,Y,0,2024-01-11,
4410,2024-01-28,,Y,0,2024-01-28,
4411,2024-01-07,,N,0,2024-01-07,
4412,2024-01-17,2025-12-07,Y,99,2024-01-17,2025-12-07
4413,2024-01-22,2025-03-17,N,0,2024-01-22,2025-03-17
4414,,07/24/2025,Y,0,,2025-07-24
4415,2024-01-11,05/10/2024,N,0,2024-01-11,2024-05-10
4416,2024-01-01,,Y,149,2024-01-01,
4417,2024-01-15,2025-01-09,Y,0,2024-01-15,2025-01-09
4418,2024-01-11,,Y,0,2024-01-11,
4419,2024-01-16,04/15/2024,Y,39,2024-01-16,2024-04-15
4420,2024-01-04,10/25/2025,Y,149,2024-01-04,2025-10-25
4421,2024-01-05,2025-05-29,Y,79,2024-01-05,2025-05-29
4422,2024-01-06,,Y,39,2024-01-06,
4423,2024-01-16,,N,0,2024-01-16,
4424,2024-01-03,2025-02-26,N,99,2024-01-03,2025-02-26
4425,2024-01-27,04/26/2024,Y,29,2024-01-27,2024-04-26
4426,2024-01-12,01/06/2025,N,0,2024-01-12,2025-01-06
4427,2024-01-18,06/16/2024,N,0,2024-01-18,2024-06-16
4428,2024-01-29,01/18/2026,Y,49,2024-01-29,2026-01-18
4429,2024-01-30,2024-04-29,N,0,2024-01-30,2024-04-29
4430,2024-01-15,2025-10-06,Y,59,2024-01-15,2025-10-06
4431,2024-01-24,,N,149,2024-01-24,
4432,2024-01-13,07/11/2024,N,0,2024-01-13,2024-07-11
4433,2024-01-20,,Y,0,2024-01-20,
4434,,,N,0,,
4435,2024-01-16,2025-09-07,N,99,2024-01-16,2025-09-07
4436,2024-01-20,2024-07-18,Y,0,2024-01-20,2024-07-18
4437,2024-01-28,2024-04-27,Y,0,2024-01-28,2024-04-27
4438,2024-01-31,01/20/2026,Y,29,2024-01-31,2026-01-20
4439,2024-01-14,2024-09-10,N,0,2024-01-14,2024-09-10
4440,2024-01-24,05/23/2024,N,0,2024-01-24,2024-05-23
4441,2024-01-24,01/18/2025,Y,0,2024-01-24,2025-01-18
4442,2024-01-20,05/14/2025,N,29,2024-01-20,2025-05-14
4443,2024-01-15,2024-11-10,Y,0,2024-01-15,2024-11-10
4444,2024-01-03,2024-12-28,N,0,2024-01-03,2024-12-28
4445,2024-01-28,2024-04-27,Y,149,2024-01-28,2024-04-27
4446,2024-01-24,,Y,79,2024-01-24,
4447,2024-01-04,,N,49,2024-01-04,
4448,2024-01-21,,N,0,2024-01-21,
4449,2024-01-26,,Y,99,2024-01-26,
4450,,,Y,49,,
4451,2024-01-04,2025-05-28,N,59,2024-01-04,2025-05-28
4452,2024-01-19,2025-10-10,Y,149,2024-01-19,2025-10-10
4453,2024-01-11,2024-10-07,Y,149,2024-01-11,2024-10-07
4454,2024-01-18,06/16/2024,N,59,2024-01-18,2024-06-16
4455,2024-01-07,2025-10-28,Y,0,2024-01-07,2025-10-28
4456,2024-01-23,2025-12-13,N,0,2024-01-23,2025-12-13
4457,2024-01-06,,Y,0,2024-01-06,
4458,2024-01-14,11/04/2025,N,0,2024-01-14,2025-11-04
4459,2024-01-26,11/16/2025,Y,149,2024-01-26,2025-11-16
4460,2024-01-02,,N,0,2024-01-02,
4461,2024-01-18,2025-01-12,Y,0,2024-01-18,2025-01-12
4462,2024-01-08,11/03/2024,Y,29,2024-01-08,2024-11-03
4463,2024-01-01,08/23/2025,Y,29,2024-01-01,2025-08-23
4464,2024-01-24,2024-04-23,N,0,2024-01-24,2024-04-23
4465,2024-01-09,,Y,49,2024-01-09,
4466,2024-01-20,2025-01-14,N,39,2024-01-20,2025-01-14
4467,2024-01-05,,Y,99,2024-01-05,
4468,2024-01-05,05/04/2024,N,0,2024-01-05,2024-05-04
4469,2024-01-23,2024-04-22,N,0,2024-01-23,2024-04-22
4470,,2025-03-26,Y,59,,2025-03-26
4471,2024-01-24,,N,0,2024-01-24,
4472,2024-01-20,2025-12-10,Y,0,2024-01-20,2025-12-10
4473,2024-01-29,01/18/2026,Y,0,2024-01-29,2026-01-18
4474,2024-01-24,2024-07-22,Y,79,2024-01-24,2024-07-22
4475,2024-01-04,2024-04-03,Y,0,2024-01-04,2024-04-03
4476,2024-01-18,09/09/2025,Y,0,2024-01-18,2025-09-09
4477,2024-01-28,,Y,0,2024-01-28,
4478,2024-01-10,2025-10-31,Y,0,2024-01-10,2025-10-31
4479,2024-01-18,01/07/2026,Y,29,2024-01-18,2026-01-07
4480,,04/30/2024,N,0,,2024-04-30
4481,2024-01-21,2024-04-20,N,0,2024-01-21,2024-04-20
4482,2024-01-06,2025-11-26,Y,0,2024-01-06,2025-11-26
4483,2024-01-10,,N,0,2024-01-10,
4484,2024-01-20,01/09/2026,N,0,2024-01-20,2026-01-09
4485,2024-01-01,2025-07-24,Y,0,2024-01-01,2025-07-24
4486,2024-01-08,03/03/2025,Y,149,2024-01-08,2025-03-03
4487,2024-01-17,07/10/2025,Y,49,2024-01-17,2025-07-10
4488,2024-01-22,,Y,0,2024-01-22,
4489,2024-01-19,06/17/2024,Y,0,2024-01-19,2024-06-17
4490,2024-01-01,,N,29,2024-01-01,
4491,2024-01-26,,N,29,2024-01-26,
4492,2024-01-17,,N,0,2024-01-17,
4493,2024-01-23,2024-12-18,N,0,2024-01-23,2024-12-18
4494,2024-01-28,2024-05-27,Y,29,2024-01-28,2024-05-27
4495,2024-01-28,,Y,0,2024-01-28,
4496,2024-01-18,2024-08-15,N,0,2024-01-18,2024-08-15
4497,2024-01-24,2025-02-17,Y,99,2024-01-24,2025-02-17
4498,2024-01-02,2025-11-22,N,59,2024-01-02,2025-11-22
4499,2024-01-30,07/28/2024,N,0,2024-01-30,2024-07-28
4500,2024-01-12,07/05/2025,Y,59,2024-01-12,2025-07-05
4501,2024-01-26,11/21/2024,N,0,2024-01-26,2024-11-21
4502,2024-01-04,,N,0,2024-01-04,
4503,2024-01-25,2024-11-20,N,0,2024-01-25,2024-11-20
4505,2024-01-27,03/22/2025,N,0,2024-01-27,2025-03-22
4506,2024-01-08,,N,0,2024-01-08,
4507,2024-01-04,,N,0,2024-01-04,
4508,2024-01-29,01/18/2026,Y,29,2024-01-29,2026-01-18
4509,2024-01-28,,Y,0,2024-01-28,
4510,2024-01-27,10/23/2024,N,0,2024-01-27,2024-10-23
4511,2024-01-20,,Y,79,2024-01-20,
4512,2024-01-22,,N,79,2024-01-22,
4513,2024-01-21,,Y,59,2024-01-21,
4514,2024-01-04,,N,39,2024-01-04,
4515,2024-01-03,10/29/2024,N,149,2024-01-03,2024-10-29
4516,2024-01-16,,N,0,2024-01-16,
4517,2024-01-29,11/24/2024,N,59,2024-01-29,2024-11-24
4518,2024-01-28,2025-05-22,N,59,2024-01-28,2025-05-22
4519,,2024-03-31,N,0,,2024-03-31
4520,2024-01-22,,N,0,2024-01-22,
4521,,2025-08-23,Y,59,,2025-08-23
4522,,,Y,0,,
4523,2024-01-24,05/18/2025,Y,0,2024-01-24,2025-05-18
4524,2024-01-15,,Y,0,2024-01-15,
4525,2024-01-10,,N,59,2024-01-10,
4526,2024-01-21,05/15/2025,Y,0,2024-01-21,2025-05-15
4527,2024-01-29,,N,39,2024-01-29,
4528,2024-01-23,,N,0,2024-01-23,
4529,,,Y,29,,
4530,2024-01-26,2025-06-19,N,0,2024-01-26,2025-06-19
4531,2024-01-14,07/12/2024,Y,39,2024-01-14,2024-07-12
4532,2024-01-02,02/25/2025,Y,49,2024-01-02,2025-02-25
4533,2024-01-08,2025-08-30,N,39,2024-01-08,2025-08-30
4534,2024-01-20,2025-05-14,Y,0,2024-01-20,2025-05-14
4535,2024-01-09,,N,79,2024-01-09,
4536,2024-01-14,2025-05-08,N,99,2024-01-14,2025-05-08
4537,2024-01-23,2026-01-12,Y,0,2024-01-23,2026-01-12
4538,2024-01-05,,N,0,2024-01-05,
4539,2024-01-17,2025-05-11,N,49,2024-01-17,2025-05-11
4540,2024-01-21,,Y,0,2024-01-21,
4541,2024-01-16,,N,0,2024-01-16,
4542,,2024-05-30,Y,99,,2024-05-30
4543,2024-01-04,,Y,0,2024-01-04,
4544,2024-01-14,12/09/2024,N,0,2024-01-14,2024-12-09
4545,2024-01-25,2025-08-17,N,59,2024-01-25,2025-08-17
4546,2024-01-19,04/18/2024,N,39,2024-01-19,2024-04-18
4547,2024-01-02,2024-05-31,Y,0,2024-01-02,2024-05-31
4548,2024-01-07,2024-11-02,Y,99,2024-01-07,2024-11-02
4549,2024-01-05,,N,99,2024-01-05,
4550,2024-01-18,12/08/2025,Y,0,2024-01-18,2025-12-08
4551,2024-01-20,,Y,0,2024-01-20,
4552,2024-01-25,,Y,29,2024-01-25,
4553,2024-01-27,08/24/2024,Y,0,2024-01-27,2024-08-24
4554,2024-01-14,,N,49,2024-01-14,
4555,2024-01-05,,N,59,2024-01-05,
4556,2024-01-19,,Y,39,2024-01-19,
4557,2024-01-19,2025-01-13,Y,0,2024-01-19,2025-01-13
4558,2024-01-15,2025-08-07,N,79,2024-01-15,2025-08-07
4559,2024-01-26,,N,0,2024-01-26,
4560,2024-01-14,01/08/2025,N,99,2024-01-14,2025-01-08
4561,2024-01-31,,N,0,2024-01-31,
4562,2024-01-02,04/26/2025,N,39,2024-01-02,2025-04-26
4563,2024-01-03,12/23/2025,Y,0,2024-01-03,2025-12-23
4564,2024-01-22,,N,0,2024-01-22,
4565,2024-01-11,,N,149,2024-01-11,
4566,2024-01-30,11/25/2024,N,0,2024-01-30,2024-11-25
4567,2024-01-02,,Y,0,2024-01-02,
4568,2024-01-10,06/08/2024,Y,59,2024-01-10,2024-06-08
4569,2024-01-28,,N,0,2024-01-28,
4570,2024-01-04,2024-04-03,Y,0,2024-01-04,2024-04-03
4571,2024-01-01,09/27/2024,Y,99,2024-01-01,2024-09-27
4572,2024-01-22,2025-11-12,N,0,2024-01-22,2025-11-12
4573,2024-01-14,10/10/2024,N,0,2024-01-14,2024-10-10
4574,2024-01-15,2026-01-04,N,29,2024-01-15,2026-01-04
4575,2024-01-31,,N,0,2024-01-31,
4576,2024-01-05,09/26/2025,Y,49,2024-01-05,2025-09-26
4577,2024-01-18,2025-03-13,N,149,2024-01-18,2025-03-13
4578,2024-01-10,2025-11-30,Y,79,2024-01-10,2025-11-30
4579,2024-01-25,05/24/2024,N,0,2024-01-25,2024-05-24
4580,2024-01-09,,N,0,2024-01-09,
4581,2024-01-06,2024-12-01,Y,0,2024-01-06,2024-12-01
4582,2024-01-21,,Y,59,2024-01-21,
4583,2024-01-02,,N,149,2024-01-02,
4584,2024-01-23,2025-01-17,N,149,2024-01-23,2025-01-17
4585,2024-01-17,11/07/2025,Y,79,2024-01-17,2025-11-07
4586,2024-01-05,,Y,49,2024-01-05,
4587,2024-01-30,2025-04-24,N,49,2024-01-30,2025-04-24
4588,2024-01-18,04/17/2024,Y,59,2024-01-18,2024-04-17
4589,2024-01-11,03/06/2025,Y,49,2024-01-11,2025-03-06
4590,2024-01-29,2025-01-23,N,29,2024-01-29,2025-01-23
4591,2024-01-07,10/03/2024,N,49,2024-01-07,2024-10-03
4592,2024-01-07,05/01/2025,N,0,2024-01-07,2025-05-01
4593,2024-01-28,11/18/2025,N,49,2024-01-28,2025-11-18
4594,2024-01-31,,Y,79,2024-01-31,
4595,2024-01-26,,N,0,2024-01-26,
4596,2024-01-26,,Y,49,2024-01-26,
4597,2024-01-20,05/19/2024,Y,99,2024-01-20,2024-05-19
4598,2024-01-16,,N,0,2024-01-16,
4599,2024-01-25,10/16/2025,Y,0,2024-01-25,2025-10-16
4600,2024-01-10,,Y,0,2024-01-10,
4601,2024-01-14,10/05/2025,N,0,2024-01-14,2025-10-05
4602,2024-01-23,09/19/2024,N,59,2024-01-23,2024-09-19
4603,2024-01-24,2024-04-23,N,0,2024-01-24,2024-04-23
4604,,07/29/2024,Y,49,,2024-07-29
4605,2024-01-02,,Y,0,2024-01-02,
4606,2024-01-01,01/25/2025,N,0,2024-01-01,2025-01-25
4607,2024-01-24,04/23/2024,N,59,2024-01-24,2024-04-23
4608,2024-01-27,09/23/2024,Y,0,2024-01-27,2024-09-23
4609,2024-01-26,2024-12-21,Y,0,2024-01-26,2024-12-21
4610,2024-01-29,2025-09-20,Y,0,2024-01-29,2025-09-20
4611,2024-01-31,2025-02-24,Y,39,2024-01-31,2025-02-24
4613,2024-01-21,12/11/2025,N,49,2024-01-21,2025-12-11
4614,2024-01-08,12/28/2025,N,0,2024-01-08,2025-12-28
4615,2024-01-13,2024-11-08,N,0,2024-01-13,2024-11-08
4616,2024-01-09,,N,0,2024-01-09,
4617,2024-01-22,2026-01-11,N,49,2024-01-22,2026-01-11
4618,2024-01-20,12/15/2024,Y,99,2024-01-20,2024-12-15
4619,2024-01-30,05/24/2025,Y,39,2024-01-30,2025-05-24
4620,2024-01-09,2025-07-02,Y,0,2024-01-09,2025-07-02
4621,2024-01-25,2025-12-15,Y,79,2024-01-25,2025-12-15
4622,2024-01-22,,Y,0,2024-01-22,
4623,2024-01-31,2025-05-25,Y,0,2024-01-31,2025-05-25
4624,2024-01-03,,N,0,2024-01-03,
4625,2024-01-28,11/18/2025,Y,0,2024-01-28,2025-11-18
4626,2024-01-26,2025-04-20,N,0,2024-01-26,2025-04-20
4627,2024-01-27,,N,0,2024-01-27,
4628,2024-01-06,06/29/2025,N,0,2024-01-06,2025-06-29
4629,2024-01-01,01/25/2025,N,0,2024-01-01,2025-01-25
4630,2024-01-08,,Y,149,2024-01-08,
4631,2024-01-06,2025-03-01,Y,0,2024-01-06,2025-03-01
4632,2024-01-13,05/07/2025,N,49,2024-01-13,2025-05-07
4633,2024-01-02,,Y,149,2024-01-02,
4634,2024-01-17,2025-03-12,Y,0,2024-01-17,2025-03-12
4635,,07/29/2024,N,149,,2024-07-29
4636,2024-01-09,2025-04-03,N,0,2024-01-09,2025-04-03
4637,2024-01-26,,N,99,2024-01-26,
4638,2024-01-16,04/10/2025,N,49,2024-01-16,2025-04-10
4639,2024-01-18,,N,29,2024-01-18,
4640,2024-01-21,,Y,0,2024-01-21,
4641,2024-01-31,2024-10-27,Y,29,2024-01-31,2024-10-27
4642,2024-01-12,08/04/2025,N,59,2024-01-12,2025-08-04
4643,2024-01-30,10/21/2025,Y,59,2024-01-30,2025-10-21
4644,2024-01-25,,N,99,2024-01-25,
4645,2024-01-17,,N,0,2024-01-17,
4646,2024-01-25,,N,0,2024-01-25,
4647,2024-01-11,05/05/2025,N,0,2024-01-11,2025-05-05
4648,,,Y,0,,
4649,2024-01-18,,Y,0,2024-01-18,
4650,2024-01-30,2025-05-24,N,0,2024-01-30,2025-05-24
4651,2024-01-28,08/25/2024,Y,0,2024-01-28,2024-08-25
4652,2024-01-08,01/02/2025,N,29,2024-01-08,2025-01-02
4653,2024-01-04,2025-04-28,Y,29,2024-01-04,2025-04-28
4654,,07/29/2024,N,39,,2024-07-29
4655,2024-01-28,2025-02-21,Y,0,2024-01-28,2025-02-21
4656,2024-01-02,,Y,0,2024-01-02,
4657,2024-01-15,2024-09-11,Y,149,2024-01-15,2024-09-11
4658,2024-01-05,2024-07-03,N,0,2024-01-05,2024-07-03
4659,2024-01-25,09/21/2024,Y,0,2024-01-25,2024-09-21
4660,2024-01-24,05/23/2024,N,29,2024-01-24,2024-05-23
4661,2024-01-29,,Y,149,2024-01-29,
4662,2024-01-30,10/26/2024,N,49,2024-01-30,2024-10-26
4663,2024-01-09,2024-07-07,N,0,2024-01-09,2024-07-07
4664,2024-01-03,,N,49,2024-01-03,
4665,2024-01-13,2024-10-09,Y,0,2024-01-13,2024-10-09
4666,2024-01-13,02/06/2025,N,29,2024-01-13,2025-02-06
4667,2024-01-22,,N,99,2024-01-22,
4668,2024-01-27,,Y,99,2024-01-27,
4669,2024-01-27,2024-06-25,N,59,2024-01-27,2024-06-25
4670,2024-01-18,08/10/2025,Y,0,2024-01-18,2025-08-10
4671,,10/22/2025,N,0,,2025-10-22
4672,,,N,149,,
4673,2024-01-10,2025-12-30,Y,39,2024-01-10,2025-12-30
4674,2024-01-05,,Y,59,2024-01-05,
4675,2024-01-24,,Y,29,2024-01-24,
4676,2024-01-30,2025-06-23,Y,0,2024-01-30,2025-06-23
4677,2024-01-08,08/05/2024,N,149,2024-01-08,2024-08-05
4678,2024-01-06,11/01/2024,Y,79,2024-01-06,2024-11-01
4679,2024-01-30,06/23/2025,N,99,2024-01-30,2025-06-23
4680,2024-01-18,08/10/2025,N,59,2024-01-18,2025-08-10
4681,2024-01-29,05/23/2025,N,0,2024-01-29,2025-05-23
4682,2024-01-16,11/11/2024,Y,0,2024-01-16,2024-11-11
4683,2024-01-20,2025-11-10,N,0,2024-01-20,2025-11-10
4684,2024-01-07,,N,0,2024-01-07,
4685,2024-01-10,2024-09-06,Y,0,2024-01-10,2024-09-06
4686,2024-01-24,,Y,0,2024-01-24,
4687,2024-01-07,2024-09-03,N,0,2024-01-07,2024-09-03
4688,2024-01-19,,Y,0,2024-01-19,
4689,2024-01-02,10/23/2025,N,79,2024-01-02,2025-10-23
4690,2024-01-18,05/17/2024,Y,99,2024-01-18,2024-05-17
4691,,,N,0,,
4692,2024-01-26,2024-04-25,Y,49,2024-01-26,2024-04-25
4693,2024-01-07,,Y,0,2024-01-07,
4694,2024-01-10,2025-12-30,Y,0,2024-01-10,2025-12-30
4695,2024-01-28,2024-04-27,Y,149,2024-01-28,2024-04-27
4696,2024-01-28,,N,0,2024-01-28,
4697,2024-01-13,,Y,0,2024-01-13,
4698,2024-01-28,,Y,59,2024-01-28,
4699,2024-01-30,,N,0,2024-01-30,
4700,2024-01-06,10/02/2024,N,0,2024-01-06,2024-10-02
4701,2024-01-25,,N,0,2024-01-25,
4702,2024-01-28,,N,149,2024-01-28,
4703,2024-01-02,2024-12-27,N,0,2024-01-02,2024-12-27
4704,2024-01-07,08/29/2025,N,59,2024-01-07,2025-08-29
4705,,02/24/2025,Y,0,,2025-02-24
4706,2024-01-08,,Y,149,2024-01-08,
4707,2024-01-15,,N,0,2024-01-15,
4708,2024-01-12,,N,0,2024-01-12,
4709,2024-01-29,,Y,149,2024-01-29,
4710,2024-01-20,06/18/2024,Y,0,2024-01-20,2024-06-18
4711,2024-01-25,,Y,29,2024-01-25,
4712,2024-01-19,2025-07-12,Y,0,2024-01-19,2025-07-12
4713,,2025-04-25,N,0,,2025-04-25
4715,2024-01-26,,Y,0,2024-01-26,
4716,2024-01-20,08/12/2025,Y,39,2024-01-20,2025-08-12
4717,2024-01-21,,Y,49,2024-01-21,
4718,2024-01-15,2025-08-07,Y,29,2024-01-15,2025-08-07
4719,2024-01-02,12/22/2025,Y,0,2024-01-02,2025-12-22
4720,2024-01-28,,N,79,2024-01-28,
4721,2024-01-29,2024-09-25,N,0,2024-01-29,2024-09-25
4722,2024-01-25,2025-06-18,Y,29,2024-01-25,2025-06-18
4723,2024-01-13,,N,99,2024-01-13,
4724,2024-01-01,2025-12-21,N,0,2024-01-01,2025-12-21
4725,2024-01-08,04/02/2025,Y,0,2024-01-08,2025-04-02
4726,2024-01-14,2025-11-04,N,99,2024-01-14,2025-11-04
4727,2024-01-04,01/28/2025,Y,99,2024-01-04,2025-01-28
4728,2024-01-22,07/15/2025,Y,29,2024-01-22,2025-07-15
4729,2024-01-15,2025-10-06,N,0,2024-01-15,2025-10-06
4730,2024-01-24,01/13/2026,Y,99,2024-01-24,2026-01-13
4731,2024-01-03,11/28/2024,Y,149,2024-01-03,2024-11-28
4732,2024-01-05,04/29/2025,Y,79,2024-01-05,2025-04-29
4733,2024-01-04,2025-05-28,Y,0,2024-01-04,2025-05-28
4734,2024-01-13,,N,79,2024-01-13,
4735,2024-01-04,04/03/2024,N,0,2024-01-04,2024-04-03
4736,2024-01-10,2024-10-06,N,0,2024-01-10,2024-10-06
4737,2024-01-21,,N,0,2024-01-21,
4738,2024-01-06,,Y,99,2024-01-06,
4739,2024-01-15,,Y,49,2024-01-15,
4740,2024-01-23,09/19/2024,N,0,2024-01-23,2024-09-19
4741,2024-01-09,,N,79,2024-01-09,
4742,2024-01-15,2024-05-14,N,79,2024-01-15,2024-05-14
4743,2024-01-21,2025-11-11,Y,0,2024-01-21,2025-11-11
4744,2024-01-26,2025-01-20,Y,49,2024-01-26,2025-01-20
4745,2024-01-02,05/31/2024,N,0,2024-01-02,2024-05-31
4746,2024-01-09,04/03/2025,Y,49,2024-01-09,2025-04-03
4747,2024-01-08,12/28/2025,N,29,2024-01-08,2025-12-28
4748,2024-01-22,11/12/2025,Y,0,2024-01-22,2025-11-12
4749,2024-01-06,01/30/2025,Y,0,2024-01-06,2025-01-30
4750,2024-01-15,05/09/2025,Y,99,2024-01-15,2025-05-09
4751,2024-01-10,,N,0,2024-01-10,
4752,2024-01-16,,N,149,2024-01-16,
4753,2024-01-03,04/27/2025,Y,59,2024-01-03,2025-04-27
4754,2024-01-20,2025-12-10,Y,0,2024-01-20,2025-12-10
4755,2024-01-20,03/15/2025,N,59,2024-01-20,2025-03-15
4756,2024-01-17,2024-09-13,Y,49,2024-01-17,2024-09-13
4757,2024-01-02,,Y,149,2024-01-02,
4758,2024-01-28,2025-12-18,N,149,2024-01-28,2025-12-18
4759,2024-01-23,2024-06-21,N,29,2024-01-23,2024-06-21
4760,2024-01-07,2025-05-01,Y,79,2024-01-07,2025-05-01
4761,2024-01-13,,N,59,2024-01-13,
4762,2024-01-27,2025-03-22,Y,59,2024-01-27,2025-03-22
4763,2024-01-11,11/06/2024,Y,0,2024-01-11,2024-11-06
4764,2024-01-18,,Y,0,2024-01-18,
4765,,2025-03-26,N,99,,2025-03-26
4766,2024-01-16,,N,49,2024-01-16,
4767,2024-01-30,12/20/2025,N,79,2024-01-30,2025-12-20
4768,2024-01-31,2026-01-20,Y,0,2024-01-31,2026-01-20
4769,2024-01-08,,Y,29,2024-01-08,
4770,2024-01-02,06/25/2025,N,99,2024-01-02,2025-06-25
4771,2024-01-13,2025-06-06,Y,0,2024-01-13,2025-06-06
4772,2024-01-14,01/08/2025,Y,0,2024-01-14,2025-01-08
4773,2024-01-29,,Y,59,2024-01-29,
4774,2024-01-31,2026-01-20,N,149,2024-01-31,2026-01-20
4775,2024-01-06,2025-03-01,N,99,2024-01-06,2025-03-01
4776,2024-01-28,12/23/2024,N,0,2024-01-28,2024-12-23
4777,2024-01-20,,Y,39,2024-01-20,
4778,2024-01-03,,Y,0,2024-01-03,
4779,2024-01-12,01/06/2025,N,39,2024-01-12,2025-01-06
4780,2024-01-06,10/02/2024,Y,0,2024-01-06,2024-10-02
4781,2024-01-03,05/27/2025,N,99,2024-01-03,2025-05-27
4782,2024-01-22,06/20/2024,Y,29,2024-01-22,2024-06-20
4783,2024-01-12,,N,0,2024-01-12,
4784,2024-01-13,,N,0,2024-01-13,
4785,,2025-06-24,N,0,,2025-06-24
4786,2024-01-25,,Y,149,2024-01-25,
4787,2024-01-03,,Y,0,2024-01-03,
4788,2024-01-09,12/04/2024,N,0,2024-01-09,2024-12-04
4789,2024-01-27,05/26/2024,Y,49,2024-01-27,2024-05-26
4790,2024-01-18,2026-01-07,Y,0,2024-01-18,2026-01-07
4791,2024-01-24,,N,0,2024-01-24,
4792,2024-01-26,2025-09-17,Y,0,2024-01-26,2025-09-17
4793,2024-01-30,,N,29,2024-01-30,
4794,2024-01-16,2025-11-06,Y,59,2024-01-16,2025-11-06
4795,2024-01-22,,Y,29,2024-01-22,
4796,,11/26/2024,Y,0,,2024-11-26
4797,2024-01-07,2025-05-31,N,0,2024-01-07,2025-05-31
4798,2024-01-10,2025-06-03,N,99,2024-01-10,2025-06-03
4799,2024-01-04,,N,59,2024-01-04,
4800,2024-01-03,,N,0,2024-01-03,
4801,2024-01-06,04/30/2025,Y,59,2024-01-06,2025-04-30
4802,2024-01-17,,Y,0,2024-01-17,
4803,2024-01-03,,N,0,2024-01-03,
4804,2024-01-15,,Y,79,2024-01-15,
4805,2024-01-11,,N,0,2024-01-11,
4806,2024-01-14,2024-04-13,N,29,2024-01-14,2024-04-13
4807,2024-01-19,11/14/2024,N,59,2024-01-19,2024-11-14
4808,2024-01-13,2025-06-06,Y,99,2024-01-13,2025-06-06
4809,2024-01-17,2024-11-12,N,0,2024-01-17,2024-11-12
4810,2024-01-10,,Y,0,2024-01-10,
4811,2024-01-25,01/14/2026,N,59,2024-01-25,2026-01-14
4812,2024-01-03,04/27/2025,N,0,2024-01-03,2025-04-27
4813,2024-01-03,08/30/2024,N,59,2024-01-03,2024-08-30
4814,2024-01-29,,Y,0,2024-01-29,
4815,2024-01-22,03/17/2025,Y,29,2024-01-22,2025-03-17
4816,2024-01-08,,Y,0,2024-01-08,
4817,2024-01-07,,Y,0,2024-01-07,
4818,2024-01-31,,Y,59,2024-01-31,
4819,2024-01-24,2025-06-17,N,0,2024-01-24,2025-06-17
4820,2024-01-19,,Y,49,2024-01-19,
4821,2024-01-05,01/29/2025,N,29,2024-01-05,2025-01-29
4822,2024-01-02,2024-06-30,N,0,2024-01-02,2024-06-30
4823,2024-01-01,,N,39,2024-01-01,
4824,2024-01-09,,N,49,2024-01-09,
4825,2024-01-15,,N,0,2024-01-15,
4826,2024-01-23,2025-06-16,N,0,2024-01-23,2025-06-16
4827,2024-01-25,02/18/2025,Y,59,2024-01-25,2025-02-18
4828,2024-01-23,2025-10-14,N,49,2024-01-23,2025-10-14
4829,2024-01-30,07/23/2025,Y,149,2024-01-30,2025-07-23
4830,2024-01-20,2024-09-16,N,0,2024-01-20,2024-09-16
4831,2024-01-20,2025-04-14,Y,0,2024-01-20,2025-04-14
4832,2024-01-10,,Y,0,2024-01-10,
4833,2024-01-17,2025-05-11,N,0,2024-01-17,2025-05-11
4834,2024-01-11,,N,0,2024-01-11,
4835,2024-01-07,2025-01-31,N,0,2024-01-07,2025-01-31
4836,2024-01-30,,Y,29,2024-01-30,
4837,2024-01-15,08/07/2025,Y,0,2024-01-15,2025-08-07
4838,2024-01-01,,Y,79,2024-01-01,
4839,,09/27/2024,N,0,,2024-09-27
4841,2024-01-06,07/29/2025,Y,59,2024-01-06,2025-07-29
4842,2024-01-20,,Y,0,2024-01-20,
4843,2024-01-03,03/28/2025,Y,79,2024-01-03,2025-03-28
4844,2024-01-31,,Y,79,2024-01-31,
4845,2024-01-21,2025-10-12,N,0,2024-01-21,2025-10-12
4846,2024-01-22,,Y,149,2024-01-22,
4847,2024-01-28,,Y,0,2024-01-28,
